x,y,z
-0.023391,-0.272697,0.156037
-0.023746,-0.27293,0.157173
-0.02371,-0.279152,0.162398
-0.369105,1.281784,0.43277
-0.367667,1.280498,0.430306
-0.370735,1.279885,0.428645
-0.199281,-0.399821,0.232339
-0.198942,-0.400104,0.22778
-0.205229,-0.4002,0.231029
-0.275934,-0.408151,0.543594
-0.266536,-0.408599,0.547257
-0.283476,-0.407881,0.546526
-0.299224,-0.408198,0.543011
0.065293,0.220552,0.044813
0.066568,0.21962,0.039287
0.062902,0.221344,0.044937
0.064416,0.216682,0.04615
-0.037606,0.16981,0.198953
-0.037349,0.168811,0.198522
-0.037828,0.168774,0.199081
-0.037733,0.160747,0.198821
0.000883,-0.164203,0.156644
0.000884,-0.164952,0.155889
0.000405,-0.16441,0.157178
-0.494515,0.776262,0.474719
-0.494243,0.76169,0.474573
-0.494579,0.755234,0.4747
-0.495074,0.795809,0.481288
0.001635,-0.459547,0.265838
0.001181,-0.460546,0.26587
-0.000319,-0.458548,0.265848
-0.001138,-0.461545,0.265889
-0.000346,-0.469537,0.266047
-0.114243,-0.953175,1.256221
-0.125245,-0.955875,1.257919
-0.135921,-0.9552,1.255832
-0.03623,1.271909,1.384083
-0.048215,1.27285,1.354254
-0.048245,1.27235,1.363809
0.022137,-0.127538,0.10653
0.022432,-0.127066,0.106059
0.019637,-0.125076,0.106254
-0.158173,-0.852136,1.363163
-0.158196,-0.876231,1.363858
-0.158267,-0.860747,1.364241
-0.158274,-0.868782,1.36447
0.067638,0.219678,0.148329
0.068531,0.219287,0.147984
0.066742,0.220064,0.148674
0.065652,0.219135,0.148122
0.032489,0.119083,0.152891
0.032206,0.116678,0.154475
0.0317,0.118088,0.154746
0.031758,0.116937,0.154718
0.424594,0.730178,0.115377
0.421912,0.725479,0.104791
0.425314,0.726559,0.109502
0.41484,0.717913,0.112211
0.420234,0.717586,0.100501
0.378674,0.721792,0.112534
0.389182,0.715736,0.117318
-0.279535,1.160963,0.478504
-0.276282,1.159062,0.481082
-0.283628,1.159302,0.481482
0.093642,0.272134,-0.008493
0.094276,0.27107,-0.009494
0.091913,0.273625,-0.010608
-0.331407,1.278882,1.882449
-0.343229,1.279607,1.849964
-0.348525,1.278882,1.878945
-0.345802,1.278994,1.864049
-0.339215,-2.227022,0.271988
-0.359098,-2.226922,0.272832
-0.349387,-2.228476,0.272417
-0.253559,1.283798,0.808139
-0.250667,1.285724,0.780211
-0.255706,1.282785,0.814268
-0.252573,1.283041,0.785481
-0.274226,1.283031,0.782976
-0.226385,-2.266624,0.115357
-0.224365,-2.269606,0.110364
-0.221782,-2.266624,0.105927
-0.221559,-2.277559,0.10296
-0.232844,-2.268612,0.130054
-0.232509,-2.268507,0.104734
-0.232644,-2.276565,0.127209
0.364894,1.280658,1.00274
0.369135,1.280124,0.973592
0.342557,1.28025,1.003655
0.334324,1.28025,1.007203
0.346049,1.28017,0.94977
-0.256335,1.160381,0.370256
-0.258109,1.16135,0.367678
-0.260963,1.163829,0.367515
-0.25964,1.16135,0.364969
-0.150553,-0.429344,0.14672
-0.150276,-0.431215,0.144614
-0.150897,-0.4305,0.141816
-0.042627,1.144947,0.203823
-0.042658,1.143983,0.206748
-0.042518,1.142983,0.206315
-0.04324,1.144983,0.208781
-0.042827,1.145983,0.207285
-0.264464,-0.404444,0.105088
-0.26618,-0.404866,0.115293
-0.265087,-0.404866,0.112555
-0.277557,-0.404721,0.115794
-0.275554,-0.40505,0.102935
-0.152856,-0.404095,0.030425
-0.152091,-0.403477,0.021256
-0.151994,-0.405138,0.031966
-0.154347,-0.40433,0.022349
-0.153501,-0.405406,0.0239
-0.007674,0.185672,0.046037
-0.008304,0.185607,0.040275
-0.008148,0.184843,0.039482
0.026367,0.129159,0.144339
0.026104,0.127643,0.141723
0.025682,0.127951,0.142087
1.117715,-0.313329,2.247596
1.116639,-0.282275,2.245847
1.116729,-0.272064,2.246045
1.699602,-0.453911,-0.240577
1.697682,-0.461588,-0.240024
1.63351,-0.453253,-0.239816
0.252427,1.283888,0.297404
0.261249,1.28372,0.287185
0.25527,1.282908,0.286669
0.241717,1.284147,0.293376
0.246676,1.284031,0.296664
0.243022,1.283165,0.288238
0.027526,1.259951,0.366856
0.026389,1.258968,0.383219
0.026259,1.254351,0.371853
-0.47062,1.281466,0.485407
-0.466011,1.27948,0.487421
-0.467111,1.279185,0.476312
-0.474759,1.281325,0.473204
-0.471244,1.278973,0.491033
-0.474048,1.278973,0.486097
0.330604,-0.455923,0.096922
0.321158,-0.460361,0.097768
0.322935,-0.458868,0.096838
-0.516174,0.727199,0.868873
-0.515607,0.7264,0.849666
-0.520201,0.726863,0.87452
-0.105375,-2.206027,0.815068
-0.107528,-2.205989,0.783281
-0.105069,-2.207988,0.763432
-0.106284,-2.206527,0.773233
-0.109096,-2.21604,0.796125
-0.110437,-2.218295,0.807004
-0.115015,-2.205021,0.781545
-0.136305,-2.208958,0.7567
-0.112603,-2.216719,0.764145
-0.113923,-2.214279,0.773722
-0.019133,-0.088894,0.182559
-0.019446,-0.087876,0.182678
-0.019385,-0.08784,0.182561
0.090937,-0.334039,0.336727
0.090263,-0.33402,0.33096
0.089132,-0.333419,0.333649
0.08853,-0.336468,0.331482
0.088255,-0.334945,0.333024
0.531783,-0.40274,0.203881
0.522587,-0.403072,0.19965
0.523678,-0.403683,0.210118
-0.352036,-2.232845,0.127768
-0.351047,-2.239755,0.119933
-0.355048,-2.234819,0.138706
-0.04457,-0.514553,0.102907
-0.044515,-0.517991,0.104493
-0.04465,-0.515978,0.100208
0.285192,1.282153,1.053519
0.282069,1.281845,1.045706
0.276465,1.281329,1.055859
0.284408,1.281082,1.027168
0.260025,1.282317,1.044709
0.257291,1.282746,1.037379
-0.49021,1.145044,0.322599
-0.491207,1.145044,0.317712
-0.491203,1.124022,0.320737
-0.491901,1.139009,0.320914
-0.491623,1.121468,0.322719
-0.072141,1.240904,0.286797
-0.073189,1.235916,0.285169
-0.072043,1.239279,0.279444
-0.076768,1.242504,0.289135
-0.077347,1.24051,0.288279
-0.07725,1.246889,0.281432
-0.078405,1.235523,0.286535
-0.077349,1.238909,0.280483
1.249603,0.686847,0.931522
1.24934,0.690502,0.914843
1.244247,0.699364,0.928711
1.245848,0.696291,0.91305
1.246937,0.693112,0.930123
-0.271598,1.27406,1.3864
-0.263748,1.274013,1.345925
-0.269498,1.273415,1.37558
-0.28771,1.274411,1.404588
0.002834,0.146834,0.167843
0.002645,0.145007,0.168441
0.002295,0.146967,0.168191
0.334196,0.341162,0.395477
0.333488,0.334544,0.395188
0.328909,0.337797,0.397586
0.332122,0.336174,0.394661
-0.035913,0.10885,0.19272
-0.035937,0.108707,0.192188
-0.035777,0.10878,0.192265
-0.036199,0.10885,0.1931
-0.036068,0.10878,0.192644
1.358911,0.241021,-0.239557
1.358029,0.234439,-0.239243
1.315401,0.234059,-0.238787
-0.019567,0.136659,0.171747
-0.019718,0.132882,0.172715
-0.019402,0.132755,0.172229
-0.02022,0.133859,0.172795
-0.020721,0.132624,0.172422
-0.118389,1.164196,0.353872
-0.123569,1.163429,0.355839
-0.12109,1.163206,0.35124
0.38286,-0.404479,0.16638
0.383396,-0.404479,0.170354
0.382272,-0.404479,0.162337
-0.511073,0.187984,0.390364
-0.511104,0.187323,0.384219
-0.511054,0.171722,0.384232
-0.510358,0.174055,0.383941
-0.511689,0.182968,0.390636
-0.511821,0.185639,0.390686
-0.511332,0.178269,0.396574
-0.511741,0.169386,0.384519
-0.506684,-0.097807,0.488054
-0.506315,-0.100301,0.487828
-0.507044,-0.095312,0.488273
-0.507114,-0.107584,0.481244
-1.782401,-0.340422,2.237235
-1.782723,-0.328553,2.237575
-1.784303,-0.316921,2.239383
-1.784557,-0.305049,2.239644
0.018307,-0.080302,0.161426
0.018003,-0.080497,0.1616
0.017697,-0.080691,0.161774
-0.462305,1.277716,1.283636
-0.461453,1.275539,1.249002
-0.465055,1.27486,1.290709
0.184674,-0.333583,0.132555
0.185634,-0.337032,0.134441
0.185753,-0.337013,0.130144
0.182762,-0.333593,0.13302
0.183336,-0.336172,0.130757
2.422723,-0.317375,0.317066
2.421316,-0.32795,0.317013
2.419863,-0.338518,0.316958
-0.489427,0.660694,0.598199
-0.490095,0.65751,0.583563
-0.489632,0.649486,0.598309
-0.491005,0.667211,0.594277
-0.490374,0.649421,0.585432
0.039928,-0.346143,0.279139
0.040391,-0.347857,0.280652
0.03887,-0.346607,0.282948
0.039266,-0.348842,0.281551
0.038465,-0.348842,0.282055
-0.090675,-0.426991,0.085188
-0.09028,-0.429552,0.086302
-0.088797,-0.429111,0.080593
-0.092106,-0.421616,0.086025
-0.092019,-0.426538,0.081342
-0.09129,-0.426301,0.083431
0.05506,0.134466,0.113704
0.054541,0.132445,0.114175
0.053919,0.13562,0.116258
1.130054,1.281813,1.325956
1.167289,1.281813,1.286582
1.125019,1.281912,1.271201
1.070279,1.283654,1.291887
1.059016,1.281798,1.281246
1.939216,0.684045,1.733675
1.902985,0.682797,1.706405
1.83681,0.682271,1.722822
1.870638,0.682548,1.682061
0.522501,0.713577,-0.098444
0.524237,0.713935,-0.106504
0.512838,0.70708,-0.093444
0.516312,0.709777,-0.102301
-0.161889,-0.412175,0.557082
-0.160851,-0.412301,0.554124
-0.192205,-0.412203,0.556061
-0.176331,-0.414073,0.559101
-0.173557,-0.412917,0.551976
-0.097807,0.760022,2.246388
-0.119258,0.770639,2.246581
-0.119218,0.740579,2.247102
-0.457023,1.273104,0.624024
-0.461786,1.271337,0.627647
-0.459601,1.272129,0.609974
-0.489986,0.814443,-0.022686
-0.490022,0.810288,-0.016298
-0.490163,0.802942,-0.016398
-0.490415,0.814153,0.002687
-0.49026,0.822648,-0.022831
-0.490272,0.798653,0.002729
-0.50543,-1.652378,-0.004139
-0.508754,-1.672817,0.006795
-0.507859,-1.685166,-0.005501
-1.175854,0.510503,2.247069
-1.176035,0.48922,2.247483
-1.175956,0.499858,2.247297
7.400219,0.75451,0.978217
7.403912,0.75572,1.055455
7.403527,0.7534,0.822683
7.408777,0.75461,0.900412
7.403432,0.722045,0.978462
7.389314,0.721465,1.053826
7.388875,0.719244,0.821508
7.393151,0.720306,0.899
1.210724,0.702383,2.25194
1.180786,0.70865,2.250432
1.182395,0.698397,2.253046
-0.509282,-0.146642,0.402617
-0.509416,-0.146118,0.396447
-0.509998,-0.143771,0.396695
-0.302686,-0.401134,0.254251
-0.297739,-0.401339,0.251231
-0.310356,-0.400313,0.254076
-0.490047,0.744229,0.404789
-0.489764,0.740954,0.398974
-0.490095,0.734598,0.399051
-0.490028,0.717218,0.404727
-0.491027,0.737804,0.398422
-0.491227,0.744986,0.398498
-0.49112,0.724451,0.412051
-0.490905,0.720404,0.404434
0.00324,-0.417941,0.261628
0.002229,-0.417959,0.261507
0.003723,-0.417967,0.26132
0.002815,-0.417986,0.261204
0.001941,-0.417941,0.261708
0.000316,-0.417994,0.261218
0.000412,-0.417981,0.261351
0.001968,-0.418967,0.26144
0.001097,-0.418986,0.261284
0.675187,0.377803,-0.086228
0.672007,0.377803,-0.093145
0.673449,0.37457,-0.093929
1.834249,0.228961,2.24435
1.83425,0.216962,2.244316
1.833532,0.240877,2.243617
-0.231507,-0.405049,0.313339
-0.233419,-0.405049,0.308448
-0.238784,-0.405182,0.314814
-0.235862,-0.405435,0.316004
-0.238754,-0.405435,0.308567
1.591013,-0.474314,2.238207
1.557671,-0.481991,2.237886
1.5582,-0.493678,2.238511
1.522891,-0.477903,2.237246
1.524028,-0.489686,2.238664
0.20718,-0.694856,2.204047
0.232634,-0.695244,2.230912
0.145182,-0.693211,2.204812
0.184895,-0.69589,2.181407
0.164049,-0.695224,2.181369
-0.618648,-0.503522,0.940345
-0.632027,-0.503098,0.940998
-0.627112,-0.505423,0.951114
-0.62843,-0.505398,0.936528
-0.504996,-2.090018,0.662993
-0.507987,-2.071858,0.665881
-0.508361,-2.093727,0.676171
0.008617,-0.418349,0.472533
0.007902,-0.420509,0.468943
0.006908,-0.422398,0.477438
0.007249,-0.421285,0.479247
0.007643,-0.422442,0.467632
0.005212,-0.419645,0.468516
0.00555,-0.418572,0.470313
-0.000237,-0.426108,0.467398
0.730413,-0.827409,0.008705
0.723561,-0.834004,0.011074
0.726994,-0.830715,0.009887
0.709995,-0.818879,-0.008955
-0.07425,-0.412164,-0.17614
-0.074098,-0.41391,-0.174344
-0.074402,-0.410411,-0.177928
-0.078844,-0.417182,-0.180201
-0.078607,-0.418229,-0.177694
0.051426,-0.415528,0.555577
0.04887,-0.416375,0.559679
0.04089,-0.415528,0.557023
0.022428,-0.416304,0.559379
0.03711,0.22753,0.045498
0.037542,0.226772,0.044606
0.033481,0.228396,0.037798
0.033882,0.227607,0.036887
-0.491965,0.595088,0.388001
-0.492191,0.596586,0.376973
-0.492383,0.58456,0.38159
-0.492671,0.592822,0.393843
-0.492749,0.586811,0.37708
-0.073367,1.177387,-0.24708
-0.07336,1.150102,-0.247856
-0.088402,1.171614,-0.248148
-0.088353,1.156579,-0.247949
-0.014799,0.074773,0.180106
-0.015328,0.075655,0.180074
-0.015118,0.074747,0.180176
-0.495801,0.899161,0.236787
-0.495468,0.898285,0.231646
-0.49549,0.907458,0.216178
-0.49632,0.890877,0.236742
-0.497523,0.90179,0.221206
-0.499707,0.887838,0.236551
1.012883,1.160921,-0.23555
0.987361,1.142399,-0.233622
0.988129,1.13332,-0.233918
-0.504424,0.457304,0.356085
-0.504405,0.455984,0.350291
-0.504563,0.458909,0.344597
-0.028492,-0.490035,0.065388
-0.033754,-0.480782,0.067003
-0.031885,-0.476013,0.068078
0.186947,-0.365398,0.318171
0.185417,-0.366298,0.317718
0.178429,-0.366321,0.317793
0.179262,-0.366281,0.307355
0.111413,-0.363486,0.334859
0.11087,-0.363236,0.332724
0.110052,-0.364158,0.334042
0.029354,-0.126699,0.132653
0.02881,-0.129942,0.132005
0.02841,-0.130301,0.132407
0.029592,-0.130422,0.131222
0.027136,-0.128255,0.132474
0.026745,-0.128609,0.132875
0.026724,-0.12981,0.1329
0.027531,-0.129686,0.129497
-0.434895,1.271411,0.22276
-0.4341,1.269517,0.231886
-0.447107,1.271362,0.230908
-0.440412,1.269511,0.222223
-0.37556,-0.401052,0.209435
-0.388479,-0.400952,0.203681
-0.382516,-0.401408,0.212335
-0.395389,-0.401132,0.202649
-0.406464,-0.401582,0.209254
-0.641613,-0.458712,1.093258
-0.640356,-0.46894,1.09144
-0.641507,-0.464221,1.09312
-0.643011,-0.462173,1.070024
-0.321567,1.277743,0.583183
-0.329051,1.277743,0.576416
-0.328769,1.276557,0.584663
-0.336477,1.276276,0.586117
-0.337095,1.276808,0.568328
0.165883,-2.189522,0.424682
0.164991,-2.203424,0.427494
0.162863,-2.203424,0.429168
0.162582,-2.203555,0.417055
-0.507075,-0.103897,0.30577
-0.507638,-0.090098,0.305885
-0.50751,-0.101659,0.305877
0.062699,-0.391764,0.595916
0.066609,-0.391764,0.595243
0.054376,-0.393414,0.595489
-0.148741,-0.400343,-0.017628
-0.149614,-0.400962,-0.005534
-0.150828,-0.400359,-0.022405
-0.150582,-0.40062,-0.007626
-0.503909,0.274255,0.266324
-0.504265,0.285972,0.266364
-0.504215,0.271578,0.266384
-0.281291,1.279344,1.070209
-0.279195,1.279946,1.062625
-0.294299,1.281329,1.049747
2.405504,-0.657311,1.197156
2.402136,-0.653629,1.166433
2.391077,-0.665387,1.19154
2.399451,-0.664887,1.1654
2.335144,-0.66166,1.169842
2.347523,-0.668008,1.203216
2.31352,-0.667232,1.161438
-0.488612,-0.079668,0.690942
-0.489073,-0.073754,0.691427
-0.488847,-0.076712,0.691189
0.590411,0.469181,0.231695
0.589757,0.460326,0.231712
0.58914,0.472372,0.231769
0.58853,0.463508,0.231783
-0.346464,0.993031,-0.254543
-0.347114,0.985311,-0.255618
-0.339704,0.97758,-0.255301
-0.355853,0.964757,-0.255355
-0.039485,-0.384982,0.207588
-0.039219,-0.381982,0.206759
-0.039714,-0.378963,0.207706
-0.039586,-0.377963,0.2073
-0.503911,0.14315,0.494718
-0.503801,0.135185,0.494665
-0.504429,0.140651,0.495058
0.59349,0.279554,2.246902
0.570927,0.232109,2.246794
0.570655,0.204146,2.245703
0.546997,0.277717,2.24557
-0.025338,-0.081194,0.184787
-0.025398,-0.077083,0.184671
-0.025364,-0.084164,0.184674
-0.025709,-0.084111,0.184798
-0.025782,-0.084931,0.184395
-0.025609,-0.083885,0.184188
-0.351845,-0.413064,0.49957
-0.360104,-0.412502,0.500817
-0.366403,-0.413134,0.513495
-0.369486,-0.413134,0.509605
-0.363585,-0.413188,0.504079
-0.364556,-0.414506,0.511732
0.638274,1.27232,1.358188
0.644231,1.272387,1.341861
0.626968,1.273084,1.339552
0.621149,1.273007,1.329959
-0.505125,0.494087,0.52397
-0.505031,0.442591,0.531475
-0.50493,0.439597,0.523966
-0.505414,0.463407,0.5317
-0.505471,0.416549,0.524404
-0.506062,0.432675,0.524782
-0.037626,-0.432807,0.241046
-0.036865,-0.433927,0.239877
-0.037066,-0.433927,0.239498
-0.038458,-0.431807,0.239469
-0.037815,-0.431958,0.237258
-0.038549,-0.433746,0.240635
0.356981,0.368439,0.166711
0.349839,0.350979,0.172404
0.349577,0.356879,0.172485
-0.017813,0.163309,0.153755
-0.017947,0.16115,0.151147
-0.018092,0.163543,0.154411
-0.186325,-0.402536,0.174395
-0.183685,-0.402536,0.164712
-0.194684,-0.402802,0.172572
-0.191162,-0.402752,0.16753
-0.191324,-0.402802,0.16045
0.887205,0.378483,0.139154
0.885562,0.382362,0.139391
0.873163,0.386064,0.141132
0.871487,0.389881,0.141374
0.874822,0.38224,0.140892
-0.506565,0.053987,0.388747
-0.507201,0.065831,0.38899
-0.506934,0.068156,0.388872
0.374336,1.284605,0.783066
0.382134,1.283329,0.759694
0.377735,1.283522,0.754293
0.34386,1.284413,0.77723
0.365293,1.283329,0.771232
0.324411,0.736496,0.012348
0.328347,0.73836,0.009153
0.318326,0.734601,0.012171
0.321143,0.733834,0.009829
1.723866,-0.662687,1.599786
1.712509,-0.664125,1.62143
1.666349,-0.663855,1.621573
2.18495,-0.337106,2.243876
2.126017,-0.332157,2.242782
2.081969,-0.328557,2.242723
-0.689485,-0.384639,1.375667
-0.69918,-0.38391,1.393109
-0.700648,-0.390504,1.366952
-0.707199,-0.387938,1.378445
-0.231412,-0.404551,0.129381
-0.228384,-0.404954,0.134039
-0.244133,-0.404728,0.121759
0.127509,-0.357789,0.289917
0.125612,-0.358721,0.293958
0.125208,-0.360261,0.292351
-0.019682,-0.082793,0.182624
-0.019741,-0.082826,0.182728
-0.019729,-0.082818,0.182704
-0.020021,-0.082767,0.182746
-0.507543,0.434849,0.272002
-0.508826,0.432627,0.277692
-0.508241,0.427823,0.272148
1.251865,1.274825,1.217873
1.256306,1.267831,1.221197
1.2474,1.281796,1.21453
1.2473,1.258963,1.237389
-0.300417,1.255458,0.668895
-0.307047,1.264649,0.669154
-0.311609,1.259134,0.663122
-0.059893,-0.413913,0.480509
-0.059762,-0.415061,0.478705
-0.06264,-0.414756,0.480408
-0.070374,-0.41337,0.474928
-0.067517,-0.414506,0.473853
-0.070168,-0.414506,0.473133
-0.493631,1.242241,0.064558
-0.493736,1.231682,0.0586
-0.494206,1.213769,0.06426
-0.021839,-0.148971,0.154041
-0.022158,-0.148274,0.154984
-0.021999,-0.149414,0.152693
0.902434,1.282043,1.715164
0.875645,1.282062,1.74957
0.88315,1.282043,1.726635
-0.303759,-0.404024,0.400045
-0.307865,-0.404231,0.401539
-0.309994,-0.404695,0.402814
-0.310854,-0.404924,0.403804
0.011363,-0.175334,0.106473
0.012189,-0.176575,0.104865
0.010882,-0.173928,0.104284
0.010545,-0.1744,0.104965
0.110546,-0.376192,0.227764
0.11084,-0.378121,0.230184
0.108736,-0.375671,0.228348
0.888368,-1.152217,-0.221778
0.911237,-1.154807,-0.220299
0.864481,-1.165626,-0.223675
-0.053106,-0.474201,0.093265
-0.054774,-0.477475,0.090704
-0.054339,-0.478628,0.094853
-0.054145,-0.480157,0.096674
-0.039843,0.763964,0.201044
-0.040441,0.943986,0.202286
-0.040263,0.947986,0.201861
0.515091,-0.737004,0.992898
0.529082,-0.786072,1.046949
0.548727,-0.763875,1.021408
0.487248,-0.745703,1.004062
0.478077,-0.782956,1.043334
0.12467,0.51519,2.239024
0.124707,0.487035,2.238785
0.103142,0.505391,2.238584
0.082039,0.468016,2.239294
-0.221034,-0.400638,0.165128
-0.225114,-0.400405,0.163281
-0.227159,-0.400271,0.162355
-0.224489,-0.400405,0.160854
-0.492595,1.232586,0.299332
-0.492677,1.215796,0.307596
-0.492858,1.218572,0.312904
-0.492813,1.213946,0.302363
-0.230711,-0.399536,0.02292
-0.236206,-0.399522,0.01675
-0.236533,-0.399533,0.000304
-0.494658,0.741843,0.60188
-0.494631,0.728775,0.60183
-0.494803,0.753919,0.606093
-0.494946,0.703074,0.609674
-0.334953,1.276158,0.327399
-0.336077,1.276158,0.323829
-0.336869,1.274229,0.319394
-0.035529,0.102289,0.158806
-0.035536,0.10005,0.158901
-0.035586,0.100296,0.159335
-0.422325,-2.160536,-0.044983
-0.428219,-2.16346,-0.036656
-0.425531,-2.16346,-0.041087
0.419035,1.264472,0.097252
0.421509,1.268255,0.101181
0.414221,1.267302,0.099221
0.417876,1.253123,0.107469
0.104589,-0.41927,0.492119
0.102837,-0.418828,0.495321
0.099916,-0.419657,0.511478
0.101965,-0.420094,0.493712
0.090559,-0.418828,0.4996
0.092531,-0.419363,0.510784
0.067615,-0.375409,0.598806
0.059871,-0.376109,0.600825
0.055695,-0.375409,0.600741
0.059447,-0.377778,0.599236
-0.482489,1.117945,-0.193014
-0.48347,1.109095,-0.194004
-0.483939,1.099549,-0.18501
-0.484404,1.100254,-0.194949
0.361788,0.308667,0.460024
0.359423,0.307625,0.453825
0.358225,0.309484,0.45321
0.357021,0.311336,0.452591
-0.502718,0.136523,0.530561
-0.503011,0.108306,0.515798
-0.503494,0.135846,0.523696
-0.503393,0.105766,0.516067
7.323701,-0.18668,0.58403
7.348011,-0.316039,0.662724
7.358294,-0.284263,0.66335
7.275871,-0.249089,0.5818
7.28088,-0.217421,0.582083
7.271432,-0.312564,0.581477
7.268729,-0.280641,0.581422
0.907974,1.15559,-0.235626
0.905156,1.16227,-0.234378
0.903502,1.139924,-0.233587
0.559248,-0.406927,0.279973
0.554843,-0.407008,0.273951
0.551454,-0.408241,0.27387
0.539883,-0.407035,0.273607
0.530957,-0.408091,0.279022
0.535267,-0.408182,0.284784
0.53155,-0.408091,0.273413
-1.794121,1.207125,2.246159
-1.795444,1.222211,2.247657
-1.793706,1.178672,2.245763
-1.793937,1.192886,2.245988
-1.841147,1.207005,2.24666
-1.83767,1.218939,2.24267
-1.839135,1.191453,2.24442
0.082331,0.192357,0.06487
0.080154,0.193099,0.064651
0.080711,0.192357,0.064021
-1.562672,-0.658146,2.238676
-1.596542,-0.663389,2.237987
-1.597101,-0.675625,2.238756
-1.638525,-0.682226,2.237777
0.046481,-0.102935,0.141568
0.046416,-0.103785,0.139317
0.046038,-0.104147,0.139567
-0.114834,1.225239,0.241744
-0.116369,1.225239,0.230856
-0.116226,1.22225,0.229673
-0.120069,1.224756,0.240665
-0.12148,1.224756,0.22929
-0.119525,1.22376,0.243158
0.030531,-0.114363,0.148183
0.029711,-0.113781,0.148747
0.029302,-0.114063,0.14903
0.315761,-0.976805,1.397961
0.315665,-0.985258,1.397587
0.314423,-0.990565,1.393459
0.302914,-0.97618,1.400524
0.301667,-0.964014,1.39634
0.302384,-0.983372,1.39866
-0.426206,1.279894,0.558083
-0.426079,1.278555,0.571277
-0.430138,1.279474,0.566923
-0.429509,1.279894,0.553877
-0.428026,1.279104,0.558769
0.021278,-0.604059,1.421107
0.021152,-0.609292,1.418463
0.021071,-0.61497,1.416685
-0.030581,0.109697,0.177459
-0.030434,0.109561,0.177004
-0.03156,0.111863,0.1757
-0.03143,0.111712,0.17523
-0.031093,0.108699,0.175323
0.031464,-0.339154,0.255941
0.031163,-0.340151,0.256247
0.029703,-0.340253,0.256518
0.030301,-0.340151,0.256971
-0.495531,0.699501,0.258442
-0.495454,0.708106,0.258608
-0.496117,0.683979,0.264108
-0.495768,0.687042,0.258415
0.208872,1.096266,2.246448
0.188554,1.117369,2.244916
0.188472,1.128657,2.244399
0.251792,1.087369,2.246363
0.208887,1.073322,2.246202
0.188662,1.060265,2.244855
0.145472,1.116406,2.24671
0.167071,1.128172,2.2454
0.167346,1.060265,2.246728
0.16721,1.070991,2.245629
-0.496049,1.117074,0.516785
-0.496302,1.116279,0.523515
-0.496493,1.119868,0.53066
-0.496404,1.112775,0.523793
-0.511173,0.140041,0.273286
-0.510569,0.142275,0.273168
-0.511313,0.123398,0.273346
-0.51078,0.125632,0.273242
-0.512353,0.135566,0.273518
-0.511768,0.137805,0.273403
-0.512351,0.118922,0.273551
-0.729417,-0.292846,1.873121
-0.729514,-0.309104,1.873441
-0.729914,-0.284961,1.874279
-0.730038,-0.301218,1.874665
-0.43171,-0.405191,0.368406
-0.430091,-0.407171,0.367684
-0.446389,-0.407071,0.369556
-0.444755,-0.409114,0.368849
-1.29533,-0.597975,2.247721
-1.266156,-0.605276,2.248129
-1.326034,-0.602317,2.248675
-1.326151,-0.613621,2.248905
-0.033162,-0.405119,0.41513
-0.033234,-0.40596,0.413362
-0.035254,-0.405119,0.414763
-0.035306,-0.40596,0.412994
-0.030092,-0.190503,0.144212
-0.029995,-0.199891,0.143722
-0.029898,-0.20712,0.143204
-0.030222,-0.190808,0.145033
-0.030242,-0.192991,0.145191
-0.030131,-0.200197,0.144584
-0.161809,-2.176374,-0.117452
-0.165447,-2.17736,-0.11587
-0.168491,-2.176979,-0.13597
-0.048016,1.168298,0.035006
-0.048116,1.167476,0.029911
-0.04822,1.167618,0.024654
-0.048325,1.167736,0.019392
2.366946,-0.421263,0.614838
2.405785,-0.417198,0.620643
2.378351,-0.421955,0.567415
2.372778,-0.421609,0.591087
2.281034,-0.417195,0.62724
2.328117,-0.424993,0.609037
2.340386,-0.425879,0.562524
-0.516981,-2.077125,0.698483
-0.517402,-2.070689,0.679832
-0.515818,-2.076535,0.669383
-0.515371,-2.124206,0.678081
-0.520005,-2.074635,0.663571
-0.522125,-2.119282,0.683464
-0.518963,-2.101375,0.66271
-0.521159,-2.123379,0.655319
1.636636,0.461946,0.747513
1.608452,0.468355,0.720872
1.610407,0.461003,0.721411
-0.497324,-0.583346,1.056659
-0.496494,-0.593634,1.077014
-0.496105,-0.587583,1.054415
-0.498902,-0.584976,1.081558
-0.49929,-0.579623,1.082274
0.370395,0.420545,0.203721
0.370718,0.413583,0.203655
0.369736,0.415937,0.20771
0.369242,0.419041,0.207791
0.368958,0.404425,0.20392
0.051354,-0.346341,0.260209
0.049843,-0.346558,0.260241
0.04833,-0.346768,0.260273
-0.069492,-0.400761,0.492768
-0.069367,-0.402796,0.491591
-0.069673,-0.399542,0.494505
0.960181,1.264675,-0.184563
0.948655,1.266106,-0.191052
0.955329,1.263903,-0.194297
0.941485,1.266,-0.191979
0.935752,1.259714,-0.184802
-0.269779,-0.40062,0.261327
-0.267474,-0.400962,0.261326
-0.274517,-0.400724,0.264192
-0.272649,-0.401093,0.261328
1.236428,0.706319,0.875538
1.228051,0.709233,0.871431
1.208744,0.706051,0.893886
1.20843,0.701959,0.877852
0.54677,1.280864,1.545328
0.508509,1.279862,1.532614
0.499252,1.280542,1.5108
0.476589,1.28058,1.532324
0.480856,1.279862,1.542995
0.018683,-0.18714,0.105903
0.01827,-0.187608,0.106608
0.017362,-0.185803,0.105398
0.017458,-0.188006,0.105238
1.392981,0.562827,-0.163652
1.308362,0.582793,-0.189298
